02802.22;CAMISA CIL STD 70.80MM SEMI ACABADA;31,22
02802.23;CAMISA CIL STD 91.10MM ACABADA;46,03
02802.24;CAMISA CIL STD 91.10MM SEMI ACABADA;48,05
02802.25;CAMISA CIL STD 72.00 ACABADA;30,365
02802.26;CAMISA CIL STD 68.20MM ACABADA;31,16
02802.27;CAMISA CIL STD 92.00MM ACABADA;47,32
02802.28;CAMISA CIL STD 82.50MM ACABADA;30,985
02802.29;CAMISA CIL STD 81.00MM ACABADA;30,985
02802.30;BRONZINA BIELA 030;68,77
02802.31;BRONZINA BIELA 040;68,77
02802.32;BRONZINA BIELA 050;68,77
02802.33;BRONZINA BIELA 060;68,77
02802.34;BRONZINA BIELA 030;86,615
02802.35;BRONZINA BIELA 040;86,615
02802.36;BRONZINA CENT 050 JG;177,645
02802.40;BRONZINA CENT 020;50,145
02802.41;BRONZINA CENT 040;50,145
02802.42;BRONZINA CENT 040;105,205
02802.50;CAMISA CIL STD 86.00MM SEMI ACABADA;40,495
02802.51;CAMISA CIL 020 92.00MM SEMI ACABADA;49,68
02802.52;CAMISA CIL STD 93.00MM ACABADA;50,01
02802.53;CAMISA CIL 020 93.00MM SEMI ACABADA;52,51
02802.54;CAMISA CIL 040 90.49MM SEMI ACABADA;51,175
02802.55;CAMISA CIL 040 97.00MM SEMI ACABADA;32,17
02802.56;CAMISA CIL 040 91.10MM SEMI ACABADA;48,33
02802.57;CAMISA CIL 040 104.14MM SEMI ACABAD;57,87
02802.58;CAMISA CIL 020 102.00MM SEMI ACABAD;43,06
02802.59;CAMISA CIL 020 91.10MM SEMI ACABADA;48,33
02802.60;CAMISA CIL 020 96.00MM SEMI ACABADA;63,995
02802.61;CAMISA CIL 020 96.00MM SEMI ACABADA;60,7
02802.62;CAMISA CIL 020 86.90MM SEMI ACABADA;45,25
02802.63;CAMISA CIL STD 91.10MM SEMI ACABADA;46,03
02802.64;CAMISA CIL 040 102.00MM SEMI ACABAD;44,925
02802.65;CAMISA CIL 030 102.00MM SEMI ACABAD;44,925
02802.66;CAMISA CIL STD 110.00MM ACABADA;46,715
02802.67;CAMISA CIL 060 98.48MM C FLANGE;52,275
02802.70;CAMISA CIL STD 89.00MM ACABADA;44,675
02802.70;CAMISA CIL STD 89.00MM ACABADA;44,675
02803.;CHAVE ANEL 10X11MM ESPELHADA;7,785
02804.;CHAVE ANEL 12X13MM ESPELHADA;8,125
02805.;CHAVE ANEL 14X15MM ESPELHADA;9,005
02807.;CHAVE ANEL 16X17MM ESPELHADA;11,275
02808.;CHAVE ANEL 18X19MM;20,08
02812.;CHAVE ANEL 20X22MM;25,59
02812.1;CHAVE ANEL 21X23MM ESPELHADA;16,125
02812.10;CHAVE ANEL 24X26MM;30,1
02812.11;CHAVE ANEL 25X28MM;36,49
02812.12;CHAVE ANEL 27X30MM ESPELHADA;26,35
02814.;CHAVE ANEL 1/4X5/16;10,685
02815.;CHAVE ANEL 3/8X7/16;7,75
02816.;CHAVE ANEL 1/2X9/16;9,09
02817.;CHAVE ANEL 5/8X11/16;19,215
02818.;CHAVE ANEL 5/8X3/4;22,045
02818.1;CHAVE ANEL 13/16X7/8 ESPELHADA;15,06
02818.2;CHAVE ANEL 1.1/16X1.1/4;41,9
02820.1;CHAVE ANEL 3/4X25/32;22,095
02821.;CHAVE ANEL 15/16X1 ESPELHADA;22,725
02831.;CHAVE FENDA 1/8X3.1/8;4,155
02831.1;CHAVE FENDA 1/8X5;4,255
02831.2;CHAVE FENDA 1/8X4;3,545
02831.3;CHAVE FENDA 1/8X6;3,765
02832.;CHAVE FENDA 3/16X3;4,375
02833.;CHAVE FENDA 3/16X4;4,475
02833.1;CHAVE FENDA 3/16X5;4,8
02833.2;CHAVE FENDA 3/16X6;4,8
02835.;CHAVE FENDA 1/4X4;5,425
02836.;CHAVE FENDA 1/4X6;5,835
02837.;CHAVE FENDA 1/4X5;5,9
02837.1;CHAVE FENDA 1/4X8;6,36
02838.;CHAVE FENDA 5/16X6;7,51
02839.;CHAVE FENDA 5/16X8;8,14
02840.;CHAVE FENDA 3/8X8;11,295
02840.1;CHAVE FENDA 3/8X6;10,615
02841.;CHAVE FENDA 3/8X10;12,415
02842.1;ALICATE UNIVERSAL 8;30,1
02842.2;ALICATE CORTE DIAGONAL 6;28,945
02842.20;CHAVE GRIFFE 8;19,13
02842.21;CHAVE GRIFFE 10;22,265
02842.22;CHAVE GRIFFE 12;27,675
02842.23;CHAVE GRIFFE 14;32,475
02842.24;CHAVE GRIFFE 18;54,315
02842.25;CHAVE GRIFFE 24;98,98
02842.3;ALICATE BOMBA DAGUA 10;22,47
02842.30;CATRACA CABECA REDONDA 1/4;26,81
02842.31;CATRACA CABECA REDONDA 1/2;46,36
02842.4;ALICATE BICO MEIA CANA LONGO 6;22,435
02842.40;JG SOQUETE SEXT 1/4 25PCS MM;152,99
02842.41;JG SOQUETE SEXT 1/2 24PCS MM;268,86
02842.5;ALICATE GRIFO PRESSAO MORDENTE;34,95
02842.50;CAIXA P FERRAMENTAS SANFONADA;74,025
02842.6;ALICATE ANEIS EXT RETO 7 19-60MM;17,04
02842.60;ALICATE ANEIS EXT CURVO 7 19-60MM;16,77
02842.7;ALICATE ANEIS INT CURVO 7 19-60MM;17,195
02842.70;ALICATE ANEIS INT RETO 7 19-60MM;17,04
02842.8;TRENA LUFKIN L500 3M L12.7MM;5,47
02842.80;TRENA LUFKIN L500 8M L25.4MM;19,555
02842.81;TRENA LUFKIN L500 5M L19.5MM;9,515
02843.;LONA FR TS S M;49,23
02844.;CHAVE FENDA PHILLIPS 3/16X3;4,375
02845.;CHAVE FENDA PHILLIPS 1/4X4;5,425
02845.1;CHAVE FENDA PHILLIPS 5/16X6;7,51
02845.2;CHAVE FENDA PHILLIPS;5,85
02845.3;CHAVE FENDA PHILLIPS 1/8X4;3,545
02845.4;CHAVE FENDA PHILLIPS;4,475
02846.;LONA FR DT S M;12,03
02846.;LONA FR DT S M;12,03
02846.1;LONA FR DT S M;13,15
02847.;LONA FR TS SIST VARGA;136,345
02847.0;LONA FR DT SIST FR AR MASTER;138,57
02847.1;LONA FR TS SIST BENDIX;271,24
02847.1;LONA FR TS SIST BENDIX;271,24
02847.2;LONA FR TS S M SIST BENDIX;298,355
02847.2;LONA FR TS S M SIST BENDIX;298,355
02847.4;LONA FR TS SIST ADAPTACAO MASTER;244,6
02848.;LONA FR TS;9,02
02849.;LONA FR TS;8,315
02849.1;LONA FR TS;14,605
02849.1;LONA FR TS;14,605
02850.;LONA FR TS;22,14
02850.1;LONA FR TS S M;24,375
02851.;LONA FR TS SIST BENDIX;15,095
02852.;LONA FR TS SIST BENDIX;15,405
02853.;LONA FR TS;48,295
02853.;LONA FR TS;48,295
02853.;LONA FR TS;48,295
02853.;LONA FR TS;48,295
02853.1;LONA FR TS S M;53,135
02853.1;LONA FR TS S M;53,135
02853.11;LONA FR TS S M LONAFLEX;50,23
02853.11;LONA FR TS S M LONAFLEX;50,23
02855.;LONA FR TS;134,155
02855.;LONA FR TS;134,155
02855.0;LONA FR TS;147,395
02855.0;LONA FR TS;147,395
02855.10;LONA FR TS S M;137,75
02855.10;LONA FR TS S M;137,75
02855.11;PASTILHA FR DT S AMIANTO LONAFLEX;45,525
02855.11;PASTILHA FR DT S AMIANTO LONAFLEX;45,525
02855.12;LONA FR TS S AMIANTO;150,27
02855.13;LONA FR TS;121,175
02855.13;LONA FR TS;121,175
02855.2;LONA FR TRUK 12F;139,645
02855.2;LONA FR TRUK 12F;139,645
02855.5;LONA FR DT TS;72,86
02855.5;LONA FR DT TS;72,86
02855.5;LONA FR DT TS;72,86
02855.6;LONA FR TS S AMIANTO;118,64
02855.6;LONA FR TS S AMIANTO;118,64
02855.8;LONA FR DT S AMIANTO;111,76
02855.8;LONA FR DT S AMIANTO;111,76
02855.9;LONA FR DT S M;122,93
02855.9;LONA FR DT S M;122,93
02856.;LONA FR DT TS S AMIANTO;62,71
02856.;LONA FR DT TS S AMIANTO;62,71
02857.;LONA FR DT TS S AMIANTO;68,99
02857.;LONA FR DT TS S AMIANTO;68,99
02857.1;LONA FR DT TS S AMIANTO;75,32
02857.1;LONA FR DT TS S AMIANTO;75,32
02857.2;LONA FR DT TS S AMIANTO LONAFLEX;65,205
02857.2;LONA FR DT TS S AMIANTO LONAFLEX;65,205
02858.;LONA FR TS S M;9,42
02858.1;LONA FR DT TS;57,415
02858.2;LONA FR TS;72,025
02859.;LONA FR TS;8,53
02860.;LONA FR TS TERC EIXO 12F;179,49
02860.;LONA FR TS TERC EIXO 12F;179,49
02860.1;LONA FR TS TERC EIXO LONAFLEX;169,61
02860.1;LONA FR TS TERC EIXO LONAFLEX;169,61
02860.2;LONA FR TS LONAFLEX;104,445
02860.21;LONA FR TS;109,935
02862.;LONA FR DT 4X5;9,015
02863.;LONA FR DT TS;102,355
02863.1;LONA FR DT TS;112,595
02863.11;LONA FR DT TS LONAFLEX;106,425
02863.2;LONA FR DT TS S AMIANTO;122,81
02864.;LONA FR TS;116,34
02864.1;LONA FR TS S M;127,96
02864.2;LONA FR TS S M;139,585
02865.0;LONA FR DT S AMIANTO;72,375
02865.0;LONA FR DT S AMIANTO;72,375
02865.1;LONA FR DT S M;79,61
02865.2;LONA FR DT TS S M;86,855
02866.0;LONA FR TS S AMIANTO;170,615
02866.0;LONA FR TS S AMIANTO;170,615
02866.1;LONA FR TS S M;122,86
02866.10;LONA FR TS S M S AMIANTO;204,735
02866.10;LONA FR TS S M S AMIANTO;204,735
02866.11;LONA FR TS S M LONAFLEX;116,73
02866.11;LONA FR TS S M LONAFLEX;116,73
02866.5;LONA FR DT S AMIANTO;135,47
02866.6;LONA FR TS S AMIANTO;197,995
02866.7;LONA FR TS S AMIANTO;111,705
02866.7;LONA FR TS S AMIANTO;111,705
02866.8;LONA FR TS S M S AMIANTO;187,685
02866.9;LONA FR TS S M;134,045
02868.;LONA FR DT TS 8F;119,09
02868.;LONA FR DT TS 8F;119,09
02868.1;LONA FR DT TS S M;130,99
02868.2;LONA FR DT TS S M;142,92
02868.3;LONA FR DT TS LONAFLEX;123,76
02868.3;LONA FR DT TS LONAFLEX;123,76
02869.;LONA FR DT TS;103,895
02869.1;LONA FR DT;128,8
02869.1;LONA FR TS;128,8
02869.2;LONA FR TS S M;141,68
02869.21;LONA FR DT;134,585
02869.21;LONA FR TS S M LONAFLEX;134,585
02869.3;LONA FR TS S AMIANTO;53,155
02869.4;LONA FR TS;35,385
02869.5;LONA FR TS S M;154,555
02869.6;LONA FR DT TS LONAFLEX;98,185
02869.7;LONA FR DT TS LONAFLEX;120,11
02869.8;LONA FR TS LONAFLEX;101,38
02871.;LONA FR DT;27,1
02871.;LONA FR DT;27,1
02872.;LONA FR TS S M SIST VARGA;11,465
02873.;LONA FR TS;44,75
02874.;LONA FR DT;45,09
02874.;LONA FR DT;45,09
02874.1;LONA FR DT S M;49,595
02874.1;LONA FR DT S M;49,595
02874.11;LONA FR DT S M LONAFLEX;46,885
02874.11;LONA FR DT S M LONAFLEX;46,885
02875.;LONA FR DT;70,99
02875.1;LONA FR DT;143,41
02875.1;LONA FR DT;143,41
02875.1;LONA FR DT;143,41
02875.1;LONA FR DT;143,41
02875.1;LONA FR DT;143,41
02875.1;LONA FR DT;143,41
02875.2;LONA FR DT;227,13
02875.20;LONA FR DT;126,645
02875.21;LONA FR TS;141,91
02877.;LONA FR TS SIST VARGA;12,99
02882.;LONA FR DT;15,465
02882.;LONA FR DT;15,465
02882.;LONA FR DT;15,465
02883.;LONA FR TS TERC EIXO;101,205
02883.;LONA FR TS TERC EIXO;101,205
02883.0;LONA FR TS;106,71
02883.1;LONA FR TS TERC EIXO;86,77
02883.10;LONA FR DT S M S AMIANTO;152,94
02883.10;LONA FR DT S M S AMIANTO;152,94
02883.11;LONA FR TS S M S AMIANTO;193,615
02883.12;LONA FR TS S M S AMIANTO;259,37
02883.14;LONA FR TERC EIXO 12F;122,3
02883.16;LONA FR TS S AMIANTO;263,035
02883.17;LONA FR DT S AMIANTO;88,99
02883.21;LONA FR DT S AMIANTO;110,44
02883.23;LONA FR TS;129,335
02883.24;LONA FR TS LONAFLEX;105,83
02883.24;LONA FR TS LONAFLEX;105,83
02883.25;LONA FR DT LONAFLEX;104,375
02883.26;LONA FR TS LONAFLEX;122,86
02883.27;LONA FR TS LONAFLEX;248,575
02883.27;LONA FR TS LONAFLEX;248,575
02883.28;LONA FR DT LONAFLEX;140,465
02883.3;LONA FR DT;111,92
02883.6;LONA FR TS C AMIANTO;235,785
02883.7;LONA FR DT S AMIANTO;139,025
02883.8;LONA FR TS S AMIANTO;176,015
02883.9;LONA FR TS S AMIANTO;235,785
02884.;LONA FR TS;14,015
02886.;LONA FR TS SIST VARGA;10,385
02886.;LONA FR TS SIST VARGA;10,385
02886.0;LONA FR TS;14,405
02886.1;LONA FR TS;12,03
02886.2;LONA FR TS S M;13,24
02886.3;LONA FR TS;14,405
02887.;LONA FR DT;24,205
02887.;LONA FR TS;24,205
02887.1;LONA FR DT S M;23,975
02887.2;LONA FR DT;37,3
02887.3;LONA FR MAO;8,31
02892.;LONA FR DT TS;50,305
02893.;LONA FR TS S AMIANTO;8,095
02894.;LONA FR DT;10,92
02897.;LONA FR DT TS 4X5;17,63
02900.2;MARCADOR INDL C VALV BRANCO;0
02900.9;GRAXA INDL SAPPHIRE ROCOL;0
02902.;LONA FR DT TS S M;19,38
02903.;LONA FR TS;99,005
02903.;LONA FR TS;99,005
02903.;LONA FR TS;99,005
02904.;LONA FR TS S M;108,88
02904.;LONA FR TS S M;108,88
02904.;LONA FR TS S M;108,88
02904.1;LONA FR TS S M LONAFLEX;102,86
02904.1;LONA FR TS S M LONAFLEX;102,86
02904.1;LONA FR TS S M LONAFLEX;102,86
02905.;LONA FR DT TS LARG 51MM;15,085
02905.;LONA FR DT TS LARG 51MM;15,085
02905.1;LONA FR DT TS S M;16,6
02905.1;LONA FR DT TS S M;16,6
02911.;LONA FR DT TS;19,355
02912.;LONA FR DT;36,04
02912.;LONA FR DT;36,04
02913.;LONA FR TS;12,98
02913.;LONA FR TS;12,98
02914.;LONA FR DT TS;81,895
02915.;LONA FR DT;41,44
02917.;LONA FR DT S M;45,58
02920.;LONA FR DT;39,9
02920.;LONA FR DT;39,9
02920.1;LONA FR DT S M;43,895
02920.1;LONA FR DT S M;43,895
02920.5;LONA FR TS;68,015
02920.6;LONA FR TS;74,805
02921.;LONA FR DT;27,615
02922.;LONA FR DT;42,845
02922.;LONA FR DT;42,845
02923.;LONA FR TS;22,44
02923.;LONA FR TS;22,44
02923.1;LONA FR TS S M;24,685
02923.1;LONA FR TS S M;24,685
02923.10;LONA FR DT SIST MASTER LONAFLEX;77,255
02923.11;LONA FR DT LONAFLEX;157,35
02923.11;LONA FR DT LONAFLEX;157,35
02923.11;LONA FR DT LONAFLEX;157,35
02923.11;LONA FR DT LONAFLEX;157,35
02923.11;LONA FR DT LONAFLEX;157,35
02923.2;LONA FR TS S AMIANTO;23,29
02923.3;LONA FR TS S M;25,61
02923.4;LONA FR TS;38,005
02923.5;LONA FR TS LONAFLEX;184,935
02923.6;LONA FR TS LONAFLEX;74,855
02923.7;LONA FR DT TS LONAFLEX;72,14
02923.7;LONA FR DT TS LONAFLEX;72,14
02923.7;LONA FR DT TS LONAFLEX;72,14
02923.8;LONA FR TS 8F LONAFLEX;114,625
02923.8;LONA FR TS 8F LONAFLEX;114,625
02923.9;LONA FR TS TERC EIXO 10F LONAFLEX;137,61
02924.;LONA FR TS TERC EIXO 10F;132,42
02924.1;LONA FR TS S AMIANTO LONAFLEX;106,71
02925.;LONA FR TS 8F;116,39
02925.;LONA FR TS 8F;116,39
02925.;LONA FR TS 8F;116,39
02925.;LONA FR TS 8F;116,39
02925.1;LONA FR TS;15,465
02925.11;LONA FR TS;93,2
02927.;LONA FR DT 14F;88,54
02927.1;LONA FR DT;141,435
02927.11;LONA FR DT LONAFLEX;141,06
02927.12;LONA FR DT S M LONAFLEX;155,195
02927.2;LONA FR DT;114,785
02927.3;LONA FR DT S M 14F;97,38
02928.;LONA FR TS;129,825
02928.1;LONA FR TS;196,975
02928.11;LONA FR TS LONAFLEX;186,125
02928.2;LONA FR TS S M;216,72
02928.21;LONA FR TS S M LONAFLEX;219,975
02928.3;LONA FR MAO;11,63
02928.3;LONA FR MAO;11,63
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.;LONA FR DT;152,43
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02929.1;LONA FR DT LONAFLEX;144,04
02930.;LONA FR DT;11,845
02931.;LONA FR TS;13,29
02932.;LONA FR TS S M;14,62
02933.;LONA FR DT;49,02
02935.;LONA FR TS;11,595
02936.;LONA FR DT;15,83
02936.1;LONA FR DT S M;17,395
02937.;LONA FR TS;12,58
02938.;LONA FR TS SIST BENDIX;9,615
02939.;LONA FR TS SIST VARGA;10,76
02940.;LONA FR TS S M S AMIANTO SIST BENDI;10,585
02941.;LONA FR TS S M SIST VARGA;9,485
02941.0;LONA FR TS SF;13,445
02941.1;LONA FR TS S M SIST VARGA;11,44
02943.;LONA FR TS S M;9,16
02944.;LONA FR DT TS S M;55,31
02944.1;LONA FR DT TS S M;60,34
02944.2;LONA FR DT S AMIANTO SIST MASTER;197,57
02944.3;LONA FR TS S AMIANTO SIST MASTER;221,355
02944.3;LONA FR TS S AMIANTO SIST MASTER;221,355
02945.;PASTILHA FR DT S AMIANTO NN 00070.6;12,965
02945.;PASTILHA FR DT S AMIANTO NN 00070.6;12,965
02945.0;PASTILHA FR TS S AMIANTO;42,945
02945.1;PASTILHA FR DT S AMIANTO;80,205
02945.10;PASTILHA FR DT S AMIANTO;70,125
02945.11;PASTILHA FR DT S AMIANTO;102,015
02945.12;PASTILHA FR DT S AMIANTO;109,78
02945.13;PASTILHA FR DT S AMIANTO LONAFLEX;73,455
02945.14;PASTILHA FR DT S AMIANTO SIST AKEBO;68,88
02945.14;PASTILHA FR DT S AMIANTO SIST AKEBO;68,88
02945.15;PASTILHA FR DT S AMIANTO SIST ATE;66,65
02945.16;PASTILHA FR DT S AMIANTO LONAFLEX;11,05
02945.16;PASTILHA FR DT S AMIANTO LONAFLEX;11,05
02945.17;PASTILHA FR DT S AMIANTO SIST ATE;83,15
02945.19;PASTILHA FR DT S AMIANTO;79,165
02945.19;PASTILHA FR DT S AMIANTO;79,165
02945.2;PASTILHA FR TS S AMIANTO SIST TEVES;26,3
02945.2;PASTILHA FR TS S AMIANTO SIST TEVES;26,3
02945.2;PASTILHA FR TS S AMIANTO SIST TEVES;26,3
02945.2;PASTILHA FR TS S AMIANTO SIST VARGA;26,3
02945.20;PASTILHA FR DT C ALARME SIST GIRLIN;55,735
02945.20;PASTILHA FR DT C ALARME SIST GIRLIN;55,735
02945.21;PASTILHA FR DT C ALARME LONAFLEX;74,3
02945.21;PASTILHA FR DT C ALARME LONAFLEX;74,3
02945.22;PASTILHA FR DT S AMIANTO SIST TEVES;30,415
02945.23;PASTILHA FR DT S AMIANTO SIST TEVES;76,845
02945.23;PASTILHA FR DT S AMIANTO SIST TEVES;76,845
02945.24;PASTILHA FR DT S AMIANTO;65,445
02945.25;PASTILHA FR TS S AMIANTO;89,66
02945.26;PASTILHA FR DT S AMIANTO;113,815
02945.26;PASTILHA FR DT S AMIANTO;113,815
02945.27;PASTILHA FR DT S AMIANTO;136,655
02945.3;PASTILHA FR DT S AMIANTO;101,625
02945.3;PASTILHA FR DT S AMIANTO;101,625
02945.30;PASTILHA FR DT S AMIANTO;196,7
02945.31;PASTILHA FR DT S AMIANTO;143,41
02945.32;PASTILHA FR DT S AMIANTO;147,17
02945.33;PASTILHA FR TS S AMIANTO;100,79
02945.34;PASTILHA FR TS S AMIANTO;147,145
02945.35;PASTILHA FR DT S AMIANTO;65
02945.36;PASTILHA FR DT S AMIANTO;55,315
02945.37;PASTILHA FR DT S AMIANTO;50,97
02945.38;PASTILHA FR TS S AMIANTO;48,13
02945.39;PASTILHA FR TS S AMIANTO;64,325
02945.4;PASTILHA FR DT S AMIANTO SIST VARGA;45,455
02945.4;PASTILHA FR DT S AMIANTO SIST VARGA;45,455
02945.40;PASTILHA FR TS S AMIANTO;45,795
02945.41;PASTILHA FR DT S AMIANTO SIST VARGA;36,135
02945.41;PASTILHA FR DT S AMIANTO SIST VARGA;36,135
02945.42;PASTILHA FR DT S AMIANTO;91,925
02945.43;PASTILHA FR DT S AMIANTO SIST TEVES;75,315
02945.43;PASTILHA FR DT S AMIANTO SIST TEVES;75,315
02945.5;PASTILHA FR TS S AMIANTO;42,59
02945.53;PASTILHA FR DT S AMIANTO;72,145
02945.53;PASTILHA FR DT S AMIANTO;72,145
02945.53;PASTILHA FR DT S AMIANTO;72,145
02945.54;PASTILHA FR DT S AMIANTO;44,285
02945.54;PASTILHA FR DT S AMIANTO;44,285
02945.55;PASTILHA FR DT S AMIANTO;128,53
02945.55;PASTILHA FR DT S AMIANTO;128,53
02945.56;PASTILHA FR DT S AMIANTO SIST;41,085
02945.57;PASTILHA FR DT S AMIANTO SIST TEVES;51,885
02945.58;PASTILHA FR DT S AMIANTO SIST TEVES;59,105
02945.59;PASTILHA FR DT S AMIANTO;78,945
02945.6;PASTILHA FR DT S AMIANTO;45,245
02945.60;PASTILHA FR DT S AMIANTO SIST TEVES;79,775
02945.60;PASTILHA FR DT S AMIANTO SIST TEVES;79,775
02945.60;PASTILHA FR DT S AMIANTO SIST TEVES;79,775
02945.61;PASTILHA FR DT S AMIANTO SIST TEVES;50,905
02945.61;PASTILHA FR DT S AMIANTO SIST TEVES;50,905
02945.63;PASTILHA FR DT S AMIANTO LONA FLEX;27,47
02945.63;PASTILHA FR DT S AMIANTO LONA FLEX;27,47
02945.63;PASTILHA FR DT S AMIANTO LONA FLEX;27,47
02945.63;PASTILHA FR DT S AMIANTO LONA FLEX;27,47
02945.7;PASTILHA FR DT C ALARME S AMIANTO;41,745
02945.7;PASTILHA FR DT C ALARME S AMIANTO;41,745
02945.77;PASTILHA FR TS S AMIANTO SIST LUCAS;62,66
02945.77;PASTILHA FR TS S AMIANTO SIST LUCAS;62,66
02945.78;PASTILHA FR DT S AMIANTO SIST;90,615
02945.79;PASTILHA FR DT S AMIANTO;120,855
02945.79;PASTILHA FR DT S AMIANTO;120,855
02945.8;PASTILHA FR DT S AMIANTO SIST IMPOR;99,585
02945.80;PASTILHA FR DT S AMIANTO SIST MANDO;118,255
02945.80;PASTILHA FR DT S AMIANTO SIST MANDO;118,255
02945.81;PASTILHA FR DT S AMIANTO;0
02945.9;PASTILHA FR DT S AMIANTO;51,115
02945.9;PASTILHA FR DT S AMIANTO;51,115
02945.91;PASTILHA FR DT S AMIANTO LONAFLEX;43,45
02945.91;PASTILHA FR DT S AMIANTO LONAFLEX;43,45
02946.;PASTILHA FR DT S AMIANTO SIST ATE;18,44
02946.11;PASTILHA FR DT CERAMAX SIST VARGA;111,91
02946.12;PASTILHA FR TS CERAMAX SIST VARGA;101,485
02946.13;PASTILHA FR DT CERAMAX SIST BOSCH;134,395
02946.14;PASTILHA FR DT CERAMAX SIST AKEBONO;212,73
02946.15;PASTILHA FR DT CERAMAX SIST AKEBONO;95,765
02946.16;PASTILHA FR DT CERAMAX SIST AKEBONO;213,47
02946.17;PASTILHA FR DT CERAMAX SIST AKEBONO;138,325
02946.18;PASTILHA FR DT CERAMAX SIST AKEBONO;128,105
02946.19;PASTILHA FR DT CERAMAX SIST AKEBONO;171,485
02946.2;PASTILHA FR DT S AMIANTO NN 04311.4;48,745
02946.20;PASTILHA FR DT CERAMAX SIST AKEBONO;177,255
02946.20;PASTILHA FR DT CERAMAX SIST AKEBONO;177,255
02946.21;PASTILHA FR TS CERAMAX SIST AKEBONO;149,06
02946.21;PASTILHA FR TS CERAMAX SIST AKEBONO;149,06
02946.22;PASTILHA FR DT CERAMAX SIST TEVES;260,97
02946.22;PASTILHA FR DT CERAMAX SIST TEVES;260,97
02946.23;PASTILHA FR DT CERAMAX SIST TEVES;159,925
02946.23;PASTILHA FR DT CERAMAX SIST TEVES;159,925
02946.24;PASTILHA FR DT CERAMAX SIST TEVES;173,42
02946.24;PASTILHA FR DT CERAMAX SIST TEVES;173,42
02946.25;PASTILHA FR DT CERAMAX SIST TEVES;165,4
02946.25;PASTILHA FR DT CERAMAX SIST TEVES;165,4
02946.26;PASTILHA FR DT CERAMAX SIST TEVES;56,905
02946.26;PASTILHA FR DT CERAMAX SIST TEVES;56,905
02946.27;PASTILHA FR DT CERAMAX SIST TEVES;161,165
02946.28;PASTILHA FR DT CERAMAX SIST TEVES;90,37
02946.28;PASTILHA FR DT CERAMAX SIST TEVES;90,37
02946.28;PASTILHA FR DT CERAMAX SIST TEVES;90,37
02946.29;PASTILHA FR DT CERAMAX SIST TEVES;199,62
02946.3;PASTILHA FR DT S AMIANTO;58,835
02946.30;PASTILHA FR DT CERAMAX SIST TEVES;137,275
02946.31;PASTILHA FR DT CERAMAX SIST TEVES;189,675
02946.32;PASTILHA FR DT CERAMAX SIST TEVES;186,805
02946.32;PASTILHA FR DT CERAMAX SIST TEVES;186,805
02946.33;PASTILHA FR DT CERAMAX SIST TEVES;144,485
02946.33;PASTILHA FR DT CERAMAX SIST TEVES;144,485
02946.34;PASTILHA FR DT CERAMAX SIST TEVES;161,855
02946.35;PASTILHA FR DT CERAMAX SIST TEVES;192,48
02946.35;PASTILHA FR DT CERAMAX SIST TEVES;192,48
02946.36;PASTILHA FR DT CERAMAX SIST BOSCH;132,695
02946.37;PASTILHA FR DT CERAMAX SIST BOSCH;188,95
02946.38;PASTILHA FR DT CERAMAX SIST BOSCH;138,745
02946.39;PASTILHA FR DT CERAMAX SIST BOSCH;132,75
02946.39;PASTILHA FR DT CERAMAX SIST BOSCH;132,75
02946.4;PASTILHA FR DT S AMIANTO 119.30MM;124,25
02946.40;PASTILHA FR DT CERAMAX SIST BOSCH;178,85
02946.40;PASTILHA FR DT CERAMAX SIST BOSCH;178,85
02946.41;PASTILHA FR DT CERAMAX SIST SUMITOM;149,345
02946.41;PASTILHA FR DT CERAMAX SIST SUMITOM;149,345
02946.42;PASTILHA FR DT CERAMAX SIST SUMITOM;153,61
02946.43;PASTILHA FR TS CERAMAX SIST SUMITOM;180,61
02946.43;PASTILHA FR TS CERAMAX SIST SUMITOM;180,61
02946.44;PASTILHA FR DT CERAMAX SIST GIRLING;82,545
02946.44;PASTILHA FR DT CERAMAX SIST GIRLING;82,545
02946.45;PASTILHA FR DT CERAMAX SIST GIRLING;84,68
02946.45;PASTILHA FR DT CERAMAX SIST GIRLING;84,68
02946.46;PASTILHA FR DT CERAMAX SIST GIRLING;146,02
02946.46;PASTILHA FR DT CERAMAX SIST GIRLING;146,02
02946.47;PASTILHA FR DT CERAMAX SIST GIRLING;115,77
02946.47;PASTILHA FR DT CERAMAX SIST GIRLING;115,77
02946.48;PASTILHA FR DT CERAMAX SIST GIRLING;147,935
02946.48;PASTILHA FR DT CERAMAX SIST GIRLING;147,935
02946.49;PASTILHA FR TS CERAMAX SIST GIRLING;131,45
02946.49;PASTILHA FR TS CERAMAX SIST GIRLING;131,45
02946.49;PASTILHA FR TS CERAMAX SIST GIRLING;131,45
02946.49;PASTILHA FR TS CERAMAX SIST GIRLING;131,45
